StudentID,Age,Gender,MaritalStatus,HighSchoolGPA,EntranceScore,StudyProgram,YearOfStudy,Modeofstudy,PartTimeFullTime,Scholarship,FinancialAid,TuitionStatus,UniversityGPA,CourseFailures,AcademicProbation,ClubParticipation,LibraryUses,DistanceFromHome,EmploymentStatus,Churn
212,29,M,Divorced,69.3,1033.2,Arts,3,Conventional,Part-time,True,True,Unpaid,1.56,0,True,Medium,75,478,Self-employed,0
213,24,F,Married,73.72,1212.85,Arts,2,Block,Part-time,False,True,Unpaid,2.71,2,False,Medium,34,128,Self-employed,0
214,19,M,Married,62.84,1335.43,Engineering,1,Conventional,Part-time,False,False,Paid,2.56,9,False,Medium,54,135,Employed,0
215,20,M,Married,73.27,1421.84,Business,1,Block,Part-time,True,True,Unpaid,1.03,3,True,Medium,97,894,Unemployed,0
216,18,M,Divorced,78.43,1368.13,Business,2,Block,Part-time,True,False,Unpaid,3.23,9,False,Low,32,995,Unemployed,1
217,22,M,Divorced,98.22,964.47,Engineering,3,Conventional,Part-time,False,False,Paid,1.12,9,True,High,41,950,Unemployed,1
218,18,F,Married,72.54,892.72,Sciences,2,Block,Part-time,False,True,Unpaid,1.23,3,False,Low,86,285,Unemployed,1
219,25,M,Married,96.1,1233.96,Business,2,Conventional,Part-time,True,True,Paid,3.14,4,False,Low,7,102,Employed,1
220,18,F,Single,69.15,959.13,Engineering,1,Conventional,Part-time,True,True,Paid,2.94,8,True,Low,82,454,Unemployed,0
221,28,M,Single,67.64,867.95,Sciences,4,Conventional,Full-time,True,True,Paid,1.65,3,False,Medium,98,612,Unemployed,0
222,18,M,Married,80.76,1221.68,Business,3,Block,Full-time,True,True,Paid,2.99,6,True,Low,90,352,Self-employed,0
223,19,F,Married,86.9,1061.44,Arts,5,Block,Full-time,True,False,Unpaid,1.06,7,False,High,29,265,Self-employed,0
224,19,M,Divorced,61.77,1404.92,Business,2,Block,Full-time,True,False,Unpaid,1.83,6,True,Medium,83,532,Unemployed,0
225,29,M,Married,68.84,1051.35,Business,1,Block,Part-time,False,False,Paid,3.28,1,True,Low,91,596,Unemployed,0
226,23,M,Single,78.23,1582.97,Engineering,4,Block,Part-time,False,True,Unpaid,2.42,0,False,High,73,955,Self-employed,1
227,24,M,Single,73.24,1406.82,Business,3,Conventional,Part-time,False,True,Paid,3.57,4,True,High,41,476,Self-employed,1
228,22,M,Single,88.5,846.15,Business,2,Block,Part-time,True,True,Paid,1.43,7,False,Low,24,94,Self-employed,1
229,18,M,Single,80.45,1207.1,Sciences,1,Conventional,Full-time,False,False,Unpaid,3.59,0,True,Low,13,47,Self-employed,1
230,18,F,Single,66.41,1250.1,Engineering,2,Block,Part-time,True,True,Unpaid,2.46,1,False,Medium,64,570,Self-employed,0
231,20,F,Single,95.78,1356.24,Sciences,5,Block,Full-time,False,False,Paid,1.3,8,True,Low,29,709,Unemployed,1
232,19,F,Married,71.72,1198.24,Arts,3,Conventional,Full-time,False,False,Paid,1.14,5,False,Medium,12,111,Employed,1
233,22,M,Single,89.25,1186.75,Business,3,Conventional,Full-time,True,True,Paid,1.0,0,True,Medium,88,786,Employed,0
234,29,M,Single,91.2,1094.35,Engineering,3,Conventional,Full-time,False,False,Paid,2.91,7,False,Low,11,262,Employed,1
235,27,M,Single,98.53,1017.17,Arts,3,Block,Full-time,False,True,Unpaid,1.67,2,False,High,23,199,Self-employed,1
236,23,F,Single,79.94,1556.96,Engineering,1,Block,Full-time,False,True,Paid,1.44,3,True,High,69,3,Self-employed,0
237,24,M,Married,84.63,1054.08,Business,5,Conventional,Full-time,False,False,Unpaid,2.8,9,True,High,72,180,Unemployed,0
238,21,F,Divorced,73.4,850.74,Engineering,2,Conventional,Part-time,True,True,Paid,2.23,4,True,Low,37,357,Employed,1
239,24,M,Divorced,87.13,933.83,Engineering,1,Block,Part-time,True,True,Paid,2.35,8,True,Medium,86,573,Employed,0
240,28,M,Divorced,78.54,1485.82,Sciences,4,Conventional,Full-time,False,True,Paid,1.4,4,False,High,51,204,Unemployed,0
241,25,M,Divorced,77.51,1269.31,Engineering,3,Conventional,Part-time,True,True,Paid,1.76,5,False,Low,69,383,Unemployed,0
242,28,F,Single,94.22,1423.02,Engineering,3,Conventional,Part-time,True,True,Unpaid,1.3,6,False,High,34,801,Employed,1
243,18,M,Divorced,62.01,1447.03,Sciences,2,Block,Full-time,True,True,Paid,2.0,4,True,High,27,216,Self-employed,0
244,23,F,Divorced,95.28,1458.59,Business,3,Block,Full-time,False,True,Paid,1.93,4,False,High,4,788,Self-employed,1
245,25,M,Married,94.08,1240.49,Arts,3,Block,Full-time,False,False,Unpaid,3.33,1,True,Low,41,218,Employed,0
246,22,M,Married,80.25,941.7,Sciences,2,Conventional,Full-time,True,True,Paid,3.96,1,False,Medium,83,357,Employed,0
247,21,F,Married,79.61,918.59,Business,5,Conventional,Full-time,False,True,Paid,4.0,5,True,High,79,708,Unemployed,0
248,19,M,Single,74.47,1259.19,Business,1,Block,Part-time,False,False,Unpaid,2.16,9,True,Low,19,607,Unemployed,0
249,23,M,Single,99.77,1093.21,Arts,5,Block,Full-time,True,False,Paid,3.38,5,True,High,21,818,Self-employed,0
250,23,M,Single,64.45,1246.44,Business,2,Conventional,Part-time,False,True,Unpaid,1.84,9,True,Medium,50,729,Self-employed,0
251,28,M,Married,83.61,1198.78,Sciences,3,Block,Part-time,True,True,Paid,1.43,5,False,Medium,86,670,Unemployed,1
252,18,F,Divorced,87.27,1281.76,Business,3,Conventional,Full-time,True,True,Unpaid,2.92,2,True,Low,75,113,Unemployed,0
253,26,F,Married,97.37,825.69,Arts,5,Block,Full-time,False,False,Paid,2.43,8,False,Low,46,401,Unemployed,1
254,29,M,Single,91.21,826.27,Arts,4,Block,Part-time,False,True,Paid,2.78,6,False,High,96,671,Unemployed,1
255,28,M,Married,85.75,1377.28,Sciences,1,Block,Part-time,False,True,Paid,2.1,3,False,High,38,360,Employed,1
256,23,F,Divorced,64.67,954.5,Sciences,3,Block,Part-time,False,False,Paid,1.91,8,False,Low,27,142,Unemployed,1
257,20,M,Single,74.95,1321.76,Business,2,Block,Full-time,False,False,Unpaid,3.78,3,True,High,67,417,Unemployed,1
258,21,F,Divorced,65.55,1237.26,Arts,5,Block,Full-time,True,False,Unpaid,3.65,2,False,Low,46,590,Unemployed,0
259,29,M,Divorced,95.25,1585.44,Arts,1,Conventional,Part-time,True,True,Paid,1.37,0,False,Low,71,815,Employed,1
260,28,F,Single,89.98,1468.32,Business,4,Conventional,Full-time,True,True,Unpaid,2.96,3,False,Medium,20,875,Unemployed,1
261,21,F,Divorced,90.3,1130.51,Arts,3,Conventional,Full-time,True,True,Paid,2.07,2,False,Low,47,998,Self-employed,0
262,20,F,Married,86.09,1293.13,Sciences,5,Block,Part-time,False,False,Paid,2.7,2,True,Medium,49,211,Unemployed,1
263,27,F,Divorced,80.28,893.83,Sciences,3,Block,Part-time,False,True,Paid,1.62,5,True,High,48,230,Unemployed,0
264,20,M,Divorced,66.0,1109.11,Business,5,Block,Full-time,False,True,Unpaid,3.17,8,False,High,75,696,Self-employed,0
265,20,M,Divorced,73.19,1387.11,Business,4,Conventional,Full-time,False,True,Paid,1.93,0,False,High,61,977,Employed,1
266,21,F,Married,65.48,1298.14,Business,2,Block,Full-time,True,False,Unpaid,3.07,8,False,Medium,34,481,Employed,1
267,24,F,Divorced,89.0,1187.58,Sciences,2,Conventional,Full-time,False,True,Paid,1.43,1,False,Low,79,526,Self-employed,0
268,21,F,Divorced,66.41,941.22,Sciences,1,Block,Part-time,False,False,Paid,1.4,2,False,Low,71,29,Unemployed,1
269,26,F,Married,88.08,1442.52,Arts,3,Conventional,Part-time,False,False,Unpaid,2.04,8,True,High,4,518,Unemployed,0
270,18,M,Single,87.69,1018.53,Sciences,3,Conventional,Full-time,False,False,Unpaid,3.99,7,True,Low,75,664,Employed,1
271,25,F,Single,78.37,1456.38,Business,3,Conventional,Part-time,True,False,Paid,3.58,8,False,Medium,89,540,Employed,1
272,24,F,Single,65.41,1289.29,Engineering,2,Block,Full-time,False,False,Paid,2.86,7,True,High,36,356,Unemployed,1
273,19,F,Divorced,72.59,1098.19,Engineering,1,Conventional,Part-time,True,False,Unpaid,1.93,5,True,Medium,72,824,Employed,1
274,25,F,Single,72.8,832.48,Engineering,2,Block,Full-time,False,True,Unpaid,1.49,9,False,Low,40,899,Unemployed,1
275,18,F,Married,88.02,985.94,Engineering,5,Conventional,Part-time,True,False,Unpaid,3.23,8,True,Medium,91,102,Self-employed,1
276,28,F,Divorced,64.55,1511.26,Engineering,3,Conventional,Part-time,True,False,Paid,1.61,2,False,Low,39,388,Unemployed,0
277,29,F,Divorced,93.16,1454.38,Sciences,5,Block,Part-time,False,True,Paid,2.23,3,False,Medium,57,504,Employed,0
278,26,M,Divorced,90.44,1259.88,Business,4,Conventional,Part-time,False,False,Unpaid,2.59,0,False,Medium,71,166,Unemployed,0
279,26,F,Single,67.45,1173.06,Business,5,Conventional,Part-time,True,True,Unpaid,1.28,6,False,High,1,32,Unemployed,0
280,19,F,Single,88.77,1317.71,Arts,5,Block,Part-time,False,False,Unpaid,3.34,1,True,Low,49,755,Unemployed,1
281,24,F,Single,86.74,1173.0,Business,5,Conventional,Full-time,True,True,Paid,3.82,0,True,High,85,182,Self-employed,0
282,27,M,Divorced,89.92,1315.44,Arts,2,Conventional,Full-time,True,True,Unpaid,1.44,7,True,High,93,956,Employed,1
283,20,M,Married,67.56,1045.92,Business,5,Conventional,Part-time,True,False,Paid,3.6,9,True,High,79,373,Employed,0
284,24,M,Divorced,66.3,1470.8,Arts,3,Conventional,Part-time,False,True,Unpaid,2.45,8,False,High,47,201,Unemployed,1
285,29,F,Married,69.46,1361.53,Arts,1,Conventional,Full-time,True,True,Paid,1.41,3,True,Medium,23,682,Self-employed,0
286,27,F,Divorced,74.63,1063.98,Business,4,Conventional,Part-time,False,True,Unpaid,2.82,8,True,Low,90,493,Employed,1
287,26,F,Married,91.75,1464.53,Engineering,3,Block,Part-time,True,False,Unpaid,3.79,2,False,High,32,816,Unemployed,1
288,21,M,Divorced,89.52,1189.87,Business,1,Conventional,Full-time,False,False,Paid,3.87,7,False,Medium,69,844,Unemployed,1
289,29,F,Divorced,97.02,939.71,Business,3,Conventional,Part-time,True,True,Paid,3.16,9,False,Medium,93,690,Employed,0
290,18,M,Married,62.35,862.17,Engineering,5,Block,Part-time,False,False,Unpaid,2.48,4,True,Medium,41,872,Unemployed,0
291,19,M,Married,60.46,1359.68,Business,4,Conventional,Part-time,True,True,Unpaid,1.56,1,False,High,25,698,Employed,1
292,18,M,Married,87.97,1492.1,Arts,3,Block,Full-time,False,False,Unpaid,2.8,4,True,Low,77,738,Unemployed,1
293,29,M,Married,71.17,1445.95,Engineering,4,Conventional,Part-time,True,True,Unpaid,2.84,5,False,Medium,94,865,Unemployed,1
294,22,M,Married,73.36,1324.52,Engineering,2,Conventional,Full-time,False,True,Paid,1.33,4,False,Low,15,805,Employed,1
295,22,F,Married,81.87,913.1,Sciences,2,Conventional,Part-time,False,False,Unpaid,1.76,6,True,Low,20,379,Unemployed,1
296,28,F,Married,64.1,875.24,Arts,5,Block,Full-time,True,True,Paid,1.92,3,False,Medium,1,873,Employed,0
297,24,M,Married,85.71,1076.02,Arts,5,Block,Part-time,False,True,Unpaid,3.58,9,True,High,58,879,Employed,0
298,26,F,Divorced,73.01,1483.93,Business,2,Conventional,Full-time,False,True,Unpaid,2.75,9,False,High,7,953,Employed,1
299,26,F,Married,85.31,1569.39,Business,3,Conventional,Full-time,True,True,Paid,1.73,6,False,High,6,535,Employed,1
300,20,M,Married,93.36,993.09,Arts,1,Conventional,Full-time,False,False,Unpaid,1.93,8,True,Medium,89,91,Self-employed,1
301,20,M,Divorced,66.84,1409.68,Arts,1,Block,Full-time,False,False,Unpaid,1.44,1,True,Low,20,842,Self-employed,1
302,20,F,Divorced,97.23,1259.1,Arts,2,Block,Part-time,False,False,Paid,1.13,8,True,High,17,832,Unemployed,0
303,21,F,Single,81.23,825.45,Business,1,Conventional,Full-time,False,True,Unpaid,2.53,9,False,Low,81,848,Self-employed,1
304,25,F,Single,96.92,1234.33,Arts,3,Block,Full-time,True,True,Unpaid,1.1,1,False,Medium,0,730,Self-employed,1
305,23,F,Married,68.31,1444.75,Arts,1,Block,Full-time,False,True,Unpaid,3.98,6,True,Low,90,376,Self-employed,0
306,25,M,Married,84.18,1020.9,Engineering,1,Block,Part-time,False,False,Unpaid,3.32,4,False,Medium,7,822,Employed,1
307,18,F,Single,76.16,1517.89,Arts,2,Block,Part-time,True,True,Paid,3.33,3,True,Low,91,287,Employed,0
308,25,M,Single,90.97,989.01,Sciences,4,Conventional,Part-time,True,True,Unpaid,3.26,6,False,Medium,1,556,Self-employed,1
309,21,M,Married,84.24,861.18,Business,4,Block,Full-time,False,True,Unpaid,2.92,0,False,Low,21,498,Self-employed,1
310,28,F,Single,79.78,927.95,Engineering,3,Conventional,Full-time,False,False,Unpaid,1.21,2,True,Medium,19,184,Unemployed,0
311,18,F,Married,96.52,1469.6,Arts,4,Conventional,Full-time,True,False,Unpaid,2.37,1,False,Low,77,494,Employed,0
312,25,F,Divorced,75.08,1133.84,Arts,5,Block,Full-time,False,False,Paid,1.84,1,True,High,34,388,Unemployed,0
313,21,M,Divorced,68.8,1437.56,Engineering,2,Block,Part-time,True,True,Unpaid,1.89,4,True,Medium,59,739,Self-employed,1
314,23,M,Single,84.32,1224.99,Engineering,4,Block,Part-time,False,True,Unpaid,2.11,9,True,High,30,546,Employed,1
315,25,M,Divorced,84.96,1184.45,Engineering,1,Block,Part-time,True,False,Paid,1.96,1,True,Medium,40,334,Employed,1
316,21,M,Divorced,77.56,1445.53,Sciences,4,Block,Part-time,True,True,Paid,2.99,2,True,Medium,66,425,Self-employed,1
317,20,F,Divorced,79.46,1138.79,Sciences,2,Conventional,Full-time,True,False,Unpaid,1.02,6,True,High,71,116,Employed,1
318,26,M,Divorced,98.38,1441.63,Engineering,1,Conventional,Part-time,False,False,Paid,2.1,1,False,Low,89,813,Employed,0
319,20,M,Married,89.31,880.53,Arts,1,Conventional,Full-time,True,False,Unpaid,3.83,3,True,Low,23,705,Self-employed,0
320,26,F,Married,64.42,1309.05,Business,2,Conventional,Full-time,False,True,Paid,1.77,1,True,Low,14,142,Unemployed,0
321,19,M,Single,68.49,1362.07,Sciences,3,Block,Part-time,True,False,Unpaid,2.86,7,False,Low,37,319,Employed,0
322,19,M,Divorced,99.02,1519.28,Business,3,Block,Part-time,False,False,Paid,2.68,5,True,Low,78,522,Unemployed,1
323,19,F,Divorced,89.06,979.46,Business,2,Block,Part-time,False,True,Unpaid,2.47,7,True,Low,98,418,Self-employed,0
324,23,M,Divorced,96.6,1283.38,Sciences,2,Block,Full-time,False,False,Unpaid,1.37,5,False,High,37,590,Unemployed,0
325,20,M,Single,72.15,1146.61,Business,2,Conventional,Part-time,False,False,Unpaid,3.51,0,True,Medium,80,436,Unemployed,0
326,26,M,Married,89.67,1106.22,Arts,1,Conventional,Part-time,False,True,Unpaid,2.7,8,False,Medium,94,575,Self-employed,1
327,21,M,Divorced,88.56,885.37,Sciences,1,Block,Full-time,False,True,Unpaid,2.62,8,True,High,65,829,Unemployed,1
328,18,F,Married,71.79,907.39,Sciences,2,Conventional,Full-time,True,False,Paid,3.85,4,False,Low,4,568,Employed,1
329,21,M,Single,82.03,1469.59,Business,1,Conventional,Part-time,False,False,Paid,1.25,9,True,Low,1,127,Employed,1
330,18,F,Married,85.1,1399.8,Business,5,Block,Part-time,False,True,Unpaid,2.47,6,True,High,1,581,Self-employed,0
331,22,M,Divorced,79.25,1105.87,Engineering,2,Block,Full-time,True,False,Unpaid,3.12,2,True,Medium,89,371,Employed,1
332,21,F,Married,93.09,1462.79,Sciences,1,Conventional,Part-time,True,True,Paid,3.39,1,False,High,37,834,Self-employed,1
333,25,F,Married,93.31,864.61,Business,3,Block,Full-time,False,True,Unpaid,1.0,7,False,Low,36,955,Self-employed,0
334,25,F,Single,94.02,1299.82,Arts,2,Block,Full-time,True,False,Paid,3.05,2,True,Medium,9,446,Employed,0
335,24,M,Single,92.14,1494.54,Sciences,2,Block,Full-time,True,False,Paid,3.87,1,True,High,90,68,Unemployed,1
336,20,M,Single,79.52,1471.09,Engineering,2,Conventional,Full-time,True,True,Unpaid,3.19,6,True,Low,71,818,Employed,1
337,18,M,Single,75.26,1098.23,Arts,4,Block,Full-time,False,False,Unpaid,2.26,8,False,High,73,528,Unemployed,1
338,18,F,Married,93.26,1396.19,Engineering,2,Conventional,Part-time,True,False,Paid,3.63,5,False,High,98,488,Employed,1
339,29,M,Married,79.61,1141.97,Engineering,3,Block,Part-time,False,True,Paid,3.64,1,True,High,23,363,Unemployed,1
340,28,M,Single,69.85,1472.11,Arts,1,Block,Full-time,True,False,Unpaid,3.06,1,False,High,23,592,Unemployed,0
341,20,M,Single,80.29,1224.61,Engineering,2,Block,Full-time,False,True,Unpaid,3.0,0,True,High,94,779,Self-employed,0
342,23,M,Divorced,65.67,1411.89,Engineering,5,Conventional,Part-time,True,False,Unpaid,2.03,8,False,Medium,3,302,Unemployed,0
343,24,F,Divorced,87.67,862.86,Engineering,1,Conventional,Part-time,False,False,Unpaid,1.73,3,True,Medium,39,708,Employed,1
344,23,F,Single,73.44,1272.02,Engineering,3,Block,Full-time,False,True,Paid,2.89,3,True,High,13,302,Self-employed,1
345,23,M,Married,70.43,1240.23,Engineering,4,Block,Full-time,True,True,Unpaid,1.02,9,True,Medium,99,448,Unemployed,0
346,23,M,Single,98.26,1287.98,Sciences,3,Conventional,Full-time,True,False,Unpaid,3.53,3,True,Low,25,812,Employed,1
347,20,M,Married,91.08,1356.51,Business,4,Block,Full-time,False,False,Unpaid,3.71,0,True,High,11,878,Unemployed,0
348,23,F,Married,91.48,1534.49,Sciences,1,Conventional,Part-time,False,True,Unpaid,1.49,9,False,Medium,26,429,Employed,0
349,25,M,Divorced,84.95,1428.55,Sciences,4,Block,Part-time,True,True,Paid,2.72,7,False,High,5,745,Self-employed,0
350,28,F,Single,93.57,975.71,Business,1,Conventional,Part-time,True,False,Unpaid,1.53,8,True,High,26,710,Unemployed,1
351,28,F,Single,90.37,1460.72,Business,3,Block,Full-time,True,True,Paid,2.48,8,True,Low,13,392,Self-employed,0
352,19,M,Married,83.95,897.66,Arts,3,Conventional,Part-time,True,True,Unpaid,2.92,8,False,Medium,21,92,Self-employed,1
353,22,M,Single,98.44,1297.76,Engineering,4,Block,Full-time,True,True,Unpaid,2.17,5,False,Medium,48,820,Self-employed,1
354,18,M,Divorced,67.66,1506.2,Business,5,Block,Full-time,True,True,Unpaid,3.68,6,False,High,19,966,Employed,1
355,29,F,Divorced,97.74,880.9,Arts,3,Block,Part-time,True,True,Paid,3.67,0,True,Low,2,234,Employed,0
356,18,F,Single,76.06,1479.75,Arts,4,Block,Full-time,True,True,Paid,2.59,4,False,Low,72,742,Employed,1
357,22,M,Single,81.14,1438.9,Sciences,2,Block,Full-time,False,True,Paid,2.74,5,True,Low,79,287,Self-employed,1
358,29,F,Divorced,64.91,1203.02,Arts,1,Block,Part-time,True,True,Paid,1.01,7,False,High,72,741,Self-employed,1
359,20,M,Single,81.6,1047.12,Engineering,2,Conventional,Full-time,False,False,Unpaid,2.01,0,True,Low,48,228,Unemployed,0
360,21,M,Married,84.45,1124.35,Sciences,2,Block,Full-time,True,True,Paid,3.28,7,True,Medium,95,715,Unemployed,1
361,20,F,Single,99.91,1574.93,Business,2,Block,Part-time,True,False,Paid,3.98,6,True,Low,97,80,Self-employed,0
362,18,F,Married,99.01,961.36,Sciences,4,Block,Full-time,True,False,Paid,3.84,1,False,Low,24,363,Employed,0
363,18,F,Single,98.66,1263.68,Sciences,3,Block,Full-time,True,True,Unpaid,1.28,6,False,Medium,26,949,Unemployed,0
364,29,F,Single,73.94,866.59,Engineering,2,Conventional,Part-time,False,False,Unpaid,2.25,3,True,Medium,90,168,Self-employed,1
365,29,M,Divorced,99.65,974.31,Engineering,4,Conventional,Full-time,True,True,Unpaid,1.16,9,True,Medium,1,373,Employed,0
366,22,M,Married,78.22,1410.65,Sciences,3,Block,Part-time,False,False,Paid,3.51,9,False,Medium,21,800,Employed,0
367,23,M,Divorced,94.07,1042.08,Business,1,Block,Full-time,False,False,Unpaid,3.19,5,False,Low,65,898,Self-employed,0
368,20,F,Single,68.65,1588.61,Engineering,3,Block,Full-time,True,True,Paid,3.77,8,True,Low,47,12,Self-employed,0
369,29,M,Divorced,80.23,1200.65,Sciences,3,Block,Part-time,False,True,Unpaid,2.51,3,True,Medium,52,510,Employed,0
370,26,F,Single,98.64,1213.23,Engineering,2,Block,Part-time,False,False,Paid,1.31,9,True,Medium,0,32,Unemployed,1
371,22,F,Single,97.88,829.05,Engineering,4,Block,Full-time,False,False,Paid,2.75,1,False,Low,53,908,Employed,0
372,25,F,Single,87.35,1565.22,Arts,5,Conventional,Full-time,False,False,Unpaid,3.6,8,True,Low,38,158,Employed,1
373,18,M,Married,91.91,939.39,Business,1,Conventional,Full-time,False,False,Unpaid,1.15,0,True,High,9,291,Self-employed,0
374,22,F,Married,67.06,1230.67,Sciences,4,Conventional,Part-time,False,False,Paid,3.44,5,False,Medium,11,558,Self-employed,1
375,20,F,Married,88.87,1116.54,Sciences,2,Conventional,Part-time,False,True,Paid,2.87,6,False,Low,36,275,Employed,0
376,29,F,Divorced,84.72,1132.47,Arts,4,Block,Full-time,False,False,Paid,1.4,7,False,Low,45,577,Unemployed,1
377,18,F,Single,63.66,1314.64,Sciences,5,Block,Part-time,False,True,Paid,2.98,3,True,Medium,16,965,Employed,1
378,21,F,Divorced,64.53,1329.67,Sciences,1,Conventional,Full-time,False,True,Paid,1.19,0,False,Medium,2,637,Self-employed,1
379,22,F,Divorced,64.34,923.43,Arts,3,Conventional,Part-time,True,True,Paid,1.52,0,True,Medium,84,500,Self-employed,0
380,24,F,Single,88.97,1199.67,Arts,1,Block,Full-time,False,True,Unpaid,1.18,0,True,High,75,111,Self-employed,0
381,18,F,Divorced,65.67,1432.38,Sciences,5,Conventional,Part-time,True,True,Paid,2.75,2,False,High,58,785,Unemployed,0
382,20,F,Single,78.71,1154.63,Arts,1,Conventional,Part-time,True,False,Paid,1.86,8,True,High,26,154,Employed,0
383,19,F,Single,74.28,932.64,Engineering,1,Block,Full-time,True,False,Unpaid,1.87,5,True,High,14,989,Self-employed,1
384,26,F,Single,82.02,1050.57,Engineering,2,Conventional,Full-time,False,False,Unpaid,2.94,6,False,Medium,44,692,Employed,1
385,27,F,Single,88.26,969.9,Engineering,3,Block,Full-time,False,False,Unpaid,1.33,6,False,High,40,452,Self-employed,1
386,23,M,Divorced,87.39,900.65,Engineering,5,Conventional,Full-time,True,True,Unpaid,2.9,1,True,Medium,66,908,Self-employed,1
387,27,M,Divorced,80.62,1102.06,Arts,2,Block,Part-time,False,True,Paid,3.09,5,True,Medium,4,419,Self-employed,0
388,20,F,Divorced,78.57,1232.75,Business,1,Block,Part-time,False,True,Unpaid,3.57,8,True,Low,33,540,Employed,1
389,25,F,Married,75.91,858.2,Business,1,Block,Full-time,True,False,Unpaid,3.01,3,False,Low,62,855,Employed,1
