StudentID,Age,Gender,MaritalStatus,HighSchoolGPA,EntranceScore,StudyProgram,YearOfStudy,Modeofstudy,PartTimeFullTime,Scholarship,FinancialAid,TuitionStatus,UniversityGPA,CourseFailures,AcademicProbation,LibraryUses,DistanceFromHome,EmploymentStatus,Churn
709,19,Other,Married,92.56318730299164,847.7122205266887,Business,4,Distance,Full-time,False,True,Unpaid,3.9643579653915957,7,True,45,331.7862298624515,Student,True
710,18,Other,Married,87.6384349854967,866.6347433420782,Engineering,1,Block,Full-time,False,False,Unpaid,2.2911788298211624,5,True,19,27.313136360751166,Employed,True
711,19,Other,Married,95.75411325133663,850.1813449867304,Engineering,1,Block,Full-time,False,False,Exempt,3.6872872092814415,8,True,7,17.015624244421435,Unemployed,True
712,22,Other,Married,85.88776032277953,812.3318249215829,Business,3,Block,Part-time,False,True,Exempt,1.9161656657938178,2,True,27,324.0621055344288,Student,True
713,18,F,Married,89.02299091307219,846.7548486324015,Arts,2,Block,Part-time,False,True,Exempt,0.0007974355641393593,4,False,34,173.92284868949577,Unemployed,False
714,24,Other,Married,91.29917389181857,830.4976199150794,Arts,2,Distance,Full-time,True,False,Exempt,1.1067708183251241,0,True,29,489.25526582832447,Student,False
715,20,M,Divorced,84.77073994148809,870.7446569585597,Business,4,Block,Full-time,True,True,Paid,1.900747169042368,3,False,24,312.93144255306663,Employed,False
716,19,Other,Single,85.0778680728571,835.2674095444743,Business,2,Block,Full-time,False,False,Exempt,1.98581779830698,5,False,1,299.86296902907293,Employed,False
717,20,F,Divorced,99.2504563606168,809.5204347219252,Business,4,Block,Full-time,False,True,Exempt,1.9505757520317002,9,False,42,438.732059496484,Unemployed,False
718,24,F,Divorced,97.50507098828005,891.1752931025749,Engineering,4,Block,Full-time,False,True,Unpaid,0.23700770228476964,2,True,6,103.15451748041704,Employed,True
719,21,F,Divorced,82.83264541865843,800.896008510511,Business,1,Block,Part-time,True,True,Exempt,1.332663892448735,2,True,28,192.64956805972744,Employed,False
720,18,M,Divorced,82.09063806053892,832.5052001080153,Science,3,Block,Part-time,True,False,Paid,2.124930440812614,4,False,43,147.38020959258864,Employed,False
721,22,F,Single,88.44507598304932,886.3185947606984,Arts,1,Distance,Full-time,True,False,Paid,3.5503490079155227,6,False,15,167.00103114827448,Student,False
722,20,Other,Married,94.52278336741163,846.31328818933,Business,3,Block,Part-time,False,True,Unpaid,3.5671364875620095,6,True,28,230.04525498975613,Unemployed,False
723,23,F,Married,95.9874432056301,858.9842385005901,Business,3,Block,Part-time,True,False,Exempt,2.160885082969005,5,False,15,121.80327119316775,Unemployed,True
724,24,M,Married,89.25136108850333,884.5206621440186,Arts,2,Block,Part-time,True,True,Unpaid,3.617114069249955,1,False,35,323.65203907499523,Employed,True
725,24,F,Divorced,84.47932139240373,866.3098075815551,Engineering,3,Block,Full-time,False,True,Paid,0.8297383357120642,1,False,45,176.17716196715483,Employed,False
726,23,F,Married,93.73202307529739,859.8668135036677,Business,2,Block,Part-time,True,True,Unpaid,3.849608379329678,2,True,48,458.99762604359626,Student,True
727,23,Other,Married,92.5136167565138,850.9361099081998,Arts,1,Block,Part-time,False,True,Paid,1.3783726055259256,4,True,1,356.839004096878,Student,False
728,23,M,Divorced,85.39440290663372,848.1188665307861,Engineering,2,Distance,Part-time,False,False,Unpaid,1.2772640100277566,6,False,23,258.0501447788024,Employed,True
729,24,M,Single,93.61628082725753,879.3355487375646,Business,4,Distance,Part-time,False,False,Paid,2.238514737965854,4,False,2,306.97320573492766,Student,True
730,20,Other,Divorced,95.29194220414452,846.1499482196473,Business,4,Block,Full-time,False,False,Unpaid,0.10554605171516229,9,False,40,228.9883673227776,Employed,True
731,24,M,Single,85.43007737840034,809.4177448205037,Business,4,Block,Full-time,False,False,Unpaid,0.4157655556533393,9,True,44,430.10526236806555,Student,False
732,21,F,Divorced,86.35257411908728,828.3297235322119,Arts,2,Block,Full-time,False,False,Exempt,2.8280560384074467,2,True,23,136.01804764997934,Employed,False
733,23,F,Married,99.25868216296584,819.9944124815996,Engineering,1,Distance,Part-time,False,False,Exempt,2.309911147921227,5,False,20,15.52269273195378,Student,False
734,19,F,Divorced,80.17126169723808,815.6924927409674,Science,2,Block,Part-time,False,True,Paid,3.3307873514973183,8,True,34,363.2166258545176,Employed,False
735,18,Other,Married,97.85259277496192,883.9041453934657,Engineering,1,Distance,Full-time,False,False,Paid,3.440829053599272,6,True,43,432.47570775344695,Student,True
736,20,F,Single,89.30374615953762,877.4309830963464,Engineering,1,Block,Part-time,False,False,Exempt,1.557860438771805,8,False,46,81.6290044827116,Student,True
737,23,F,Married,83.48327947155546,897.702685390437,Science,1,Distance,Full-time,False,False,Unpaid,2.8297132017948528,6,True,12,114.8510605842889,Unemployed,True
738,20,F,Single,89.75618635020726,811.3355670915303,Arts,2,Distance,Full-time,False,True,Paid,2.8986305402421078,2,False,34,205.6162467712873,Employed,False
739,23,M,Divorced,88.42142455127826,877.6186113144491,Engineering,3,Block,Part-time,False,True,Exempt,2.7513915373201216,2,False,49,175.32440086117902,Student,False
740,24,Other,Married,94.83275503357874,879.8346860960129,Arts,3,Block,Full-time,True,False,Unpaid,2.386525044344656,4,True,9,9.639352339005535,Employed,True
741,20,F,Married,98.68780238860356,843.3323299480794,Arts,2,Block,Part-time,False,False,Unpaid,2.120253515859408,7,False,42,185.3174351521808,Student,False
742,19,Other,Divorced,99.16048895724934,850.770888710468,Engineering,3,Block,Full-time,False,True,Paid,3.5235255954425853,1,False,35,259.66165703184214,Student,False
743,22,F,Single,80.97681150450694,857.6205377284614,Engineering,3,Block,Part-time,False,False,Exempt,0.45485345641413666,9,True,32,163.45343757891484,Student,True
744,24,F,Divorced,97.53848739894774,836.9599189092608,Business,4,Distance,Part-time,True,False,Paid,2.0272396576014797,4,True,1,10.302411062389439,Unemployed,True
745,24,Other,Single,93.94140587388266,888.353474272502,Business,2,Block,Part-time,False,True,Paid,3.2821770326566235,4,True,46,34.72128868367186,Unemployed,False
746,21,M,Divorced,96.46278540518931,854.8227920348711,Business,1,Distance,Full-time,False,False,Paid,2.1213433844945064,3,True,11,126.03427192149347,Employed,True
747,22,Other,Divorced,94.15787252401181,830.9578419503239,Science,2,Block,Full-time,False,True,Unpaid,1.9572210800398286,8,True,1,8.762714725867538,Employed,False
748,19,Other,Single,84.173347916457,842.2917715593542,Arts,1,Distance,Full-time,False,True,Paid,3.4091425265442594,8,True,47,117.74418092748701,Unemployed,True
749,20,Other,Divorced,93.57530520931078,896.48387749153,Arts,4,Block,Full-time,True,False,Paid,0.6320787112872397,8,False,32,431.259936710466,Unemployed,True
750,24,M,Divorced,84.92973964496778,849.8365523297447,Science,4,Block,Full-time,False,False,Paid,2.150067718924719,9,True,16,121.32605337451457,Unemployed,True
751,21,Other,Married,92.48779657760402,853.0631061223673,Business,4,Distance,Full-time,True,False,Exempt,3.8599960728299028,7,True,41,247.10238305981076,Unemployed,True
752,19,Other,Married,93.76465779524504,876.3605839109975,Science,1,Block,Part-time,True,True,Paid,1.1037791436943536,7,True,4,307.6657446162084,Employed,True
753,19,Other,Divorced,98.62605191272206,833.9769900297053,Science,3,Block,Full-time,True,True,Exempt,1.1023779973170171,2,False,47,32.61080215326789,Unemployed,False
754,22,F,Divorced,94.92537668102989,890.6744974264501,Arts,2,Distance,Full-time,False,False,Exempt,1.3504625604454175,8,True,20,254.74653605326185,Unemployed,True
755,22,M,Single,95.83375391906806,831.4788775703347,Science,2,Distance,Full-time,True,False,Unpaid,3.070699125951682,6,True,43,382.3408720088939,Employed,True
756,19,M,Married,83.68018998379716,803.2198491083768,Arts,3,Block,Full-time,False,False,Paid,3.6570752082322477,7,False,16,321.8194655000913,Unemployed,True
757,19,F,Married,94.74630520481995,886.3116400655623,Business,3,Distance,Part-time,False,True,Exempt,3.776634508271706,0,False,37,206.4779548142467,Unemployed,False
758,19,M,Married,99.60767450692433,841.4878429722042,Arts,2,Distance,Part-time,False,True,Exempt,2.0391956807030787,3,True,10,427.7101510175496,Employed,True
759,20,Other,Single,86.65962354781028,802.4671905452152,Engineering,2,Block,Part-time,True,False,Unpaid,1.2119193972059614,9,False,1,242.11926023831882,Unemployed,False
760,20,Other,Married,85.34509734814574,803.2808719713638,Science,2,Block,Full-time,False,False,Unpaid,2.430415380579231,6,True,37,84.13363864703621,Employed,True
761,21,Other,Married,83.57485404446403,859.2550713544875,Business,4,Block,Full-time,True,False,Unpaid,1.3509421135084563,8,True,8,168.96668147257276,Employed,True
762,24,Other,Single,97.25159380351748,835.3802942128525,Arts,3,Distance,Part-time,True,True,Unpaid,2.941168465936904,9,False,31,23.808885622635945,Employed,False
763,22,Other,Single,92.16769553571795,882.0433950629292,Business,4,Block,Full-time,True,False,Unpaid,3.068038314005816,3,False,1,154.379259354301,Student,False
764,19,M,Married,99.82502421650919,819.9516488605977,Arts,4,Distance,Part-time,True,True,Unpaid,3.609752787668751,8,True,30,161.30279432147677,Student,True
765,22,F,Divorced,86.53472575338559,836.298379678627,Business,4,Block,Full-time,False,True,Exempt,2.434787454687915,5,True,0,241.504975894339,Unemployed,False
766,22,F,Divorced,93.58007621556534,857.4161096855884,Business,2,Distance,Part-time,False,True,Exempt,3.1437454916172753,9,False,23,165.34905798485616,Employed,True
767,19,M,Single,82.95098217343543,889.4074961972406,Science,2,Distance,Full-time,True,True,Unpaid,3.2815125646897,4,True,48,246.07712279940986,Unemployed,False
768,20,M,Single,88.9643743667903,828.5556157406463,Arts,2,Block,Full-time,True,False,Unpaid,1.4055222563790535,3,False,16,426.92478722901586,Student,True
769,22,M,Married,95.80062779898928,853.3656126209328,Business,4,Distance,Full-time,False,False,Unpaid,0.9829811006374549,0,False,6,340.3637965312652,Student,True
770,24,Other,Married,80.49487491943418,801.9576556912016,Science,3,Distance,Full-time,False,False,Paid,3.552136581278417,2,True,24,123.0125646242869,Employed,True
771,24,Other,Divorced,82.23016198328497,843.8287444820027,Engineering,4,Distance,Full-time,True,True,Exempt,3.3859900728294057,3,False,10,308.417032398169,Student,True
772,23,M,Married,85.33331368374779,853.5088121820991,Engineering,1,Block,Part-time,True,True,Paid,1.981642459116932,7,False,21,373.6483767131608,Employed,True
773,19,F,Single,97.93804505401594,860.6808073140787,Arts,4,Block,Full-time,True,False,Paid,0.7708737404399075,4,False,44,112.39861537110019,Employed,False
774,22,Other,Single,86.79499510513836,890.5920704019227,Science,2,Block,Part-time,True,True,Unpaid,1.19821060963793,5,True,27,407.3244934196961,Employed,True
775,20,Other,Single,93.45678062299667,845.0934332592308,Engineering,2,Block,Full-time,True,False,Paid,0.05144315693015544,9,True,2,124.89058147283627,Unemployed,False
776,22,M,Married,96.85088590791528,857.244061073371,Arts,1,Distance,Part-time,True,False,Paid,3.538987563771424,4,True,31,403.6551418910095,Student,False
777,21,F,Single,91.54336041588647,852.6391579095229,Engineering,4,Block,Full-time,True,False,Exempt,2.7840527888266053,0,False,39,278.4383723790109,Employed,True
778,22,F,Divorced,90.17864763396751,894.4962918718438,Business,1,Block,Full-time,False,True,Paid,0.05198213066816448,6,False,28,106.90422205599992,Unemployed,False
779,18,M,Single,84.58331248890899,811.2069218226893,Engineering,3,Distance,Full-time,False,True,Exempt,0.6451023851829669,3,True,42,139.40032875106462,Unemployed,True
780,21,Other,Divorced,94.30428331945967,804.1428853310086,Arts,3,Block,Part-time,False,True,Unpaid,1.4707050475693904,7,True,45,276.53427125767547,Student,True
781,21,F,Single,94.37503108140267,815.0707029976047,Business,3,Block,Part-time,True,False,Unpaid,0.9509341331469501,0,False,30,439.30674960870135,Employed,False
782,22,M,Divorced,99.25227601120216,891.1768642711087,Business,4,Distance,Full-time,True,True,Paid,1.7368269481342886,8,True,18,416.61950522912696,Student,True
783,24,M,Single,92.81838114961405,828.1780217676296,Science,4,Distance,Part-time,True,False,Exempt,2.0048274088006255,3,False,36,120.92856957673615,Unemployed,False
784,22,M,Single,84.2769712219856,828.9340003322746,Business,2,Block,Part-time,False,False,Unpaid,1.491811391648814,0,False,35,353.3169390476397,Employed,True
785,20,M,Married,88.29987543207909,899.8851171013267,Engineering,4,Distance,Part-time,True,False,Paid,2.0313130855011026,7,False,35,140.4640108540693,Employed,True
786,19,M,Divorced,88.00094691544723,899.7250584703228,Business,3,Block,Part-time,False,True,Exempt,3.0893972616759755,5,False,9,114.29908618798763,Employed,False
787,18,F,Married,86.47443943989074,864.6170980851797,Arts,3,Distance,Full-time,True,False,Paid,2.980398039758693,3,False,26,21.62348530791641,Student,False
788,20,M,Single,97.11950595252054,823.203253264812,Business,2,Block,Full-time,True,True,Unpaid,0.43058484001482933,5,False,33,227.72850941443247,Student,True
789,22,F,Single,84.07074989680025,826.2336454503907,Arts,3,Distance,Full-time,False,True,Unpaid,3.656964208688195,8,True,32,489.1402160600229,Student,False
790,23,Other,Divorced,84.65369436027322,822.3929703079447,Arts,3,Block,Full-time,False,True,Unpaid,0.06857347374573308,0,True,46,491.6106110921444,Unemployed,True
791,18,F,Married,99.18488175398744,859.9939682302778,Business,1,Distance,Part-time,False,False,Paid,1.5156545315649357,1,False,5,386.6194704922309,Unemployed,False
792,22,F,Married,82.2329870074933,847.8986016460793,Business,3,Distance,Part-time,True,True,Exempt,1.7925099197930359,0,True,37,240.37616468004964,Unemployed,False
793,24,Other,Single,85.19924243552711,828.8213696915747,Arts,4,Block,Part-time,False,True,Unpaid,3.5965633038074714,5,True,4,8.171648069006332,Employed,False
794,23,Other,Single,86.10960710010954,825.281800488406,Engineering,1,Distance,Part-time,True,False,Unpaid,2.596846084387323,7,True,24,128.88234257802816,Unemployed,True
795,24,Other,Married,96.40788449907592,811.3363512769997,Arts,4,Block,Full-time,False,True,Unpaid,2.3287933688039297,5,False,18,431.39213093432437,Employed,True
796,20,M,Single,83.46195181586042,873.9902263880336,Engineering,1,Block,Part-time,True,False,Exempt,3.594767340962495,9,True,35,86.95826332163931,Unemployed,True
797,23,F,Single,86.86920418265345,815.8486211930144,Engineering,1,Block,Part-time,False,True,Paid,1.3326333536384154,2,True,4,188.5215820202004,Employed,True
798,19,Other,Single,84.26066136844037,895.2716970395633,Business,4,Distance,Part-time,True,True,Paid,3.6204021501132466,2,False,34,294.316205535081,Unemployed,False
799,23,M,Married,85.71544732021914,838.1169075264205,Business,1,Distance,Part-time,False,False,Paid,1.8244663929945064,2,True,35,392.7993556567367,Employed,False
800,22,Other,Divorced,91.05549759220126,861.9798365404232,Arts,2,Distance,Full-time,False,False,Paid,0.4840083949326295,3,True,26,124.57727186516753,Student,True
801,24,M,Divorced,87.16896541258708,830.359566129622,Arts,4,Block,Full-time,True,False,Paid,1.3132758923746648,5,True,35,227.4080279618117,Employed,True
802,22,Other,Married,84.16991207487364,809.2215595889909,Engineering,1,Distance,Full-time,True,False,Unpaid,0.848899577074222,5,True,20,462.88686299306,Student,False
803,24,M,Divorced,85.99728793602439,889.4288090854523,Business,3,Block,Full-time,True,True,Paid,3.7374792972806556,1,False,31,77.93809682700126,Employed,True
804,18,M,Married,98.34873419516086,846.4480133175143,Engineering,4,Distance,Full-time,False,True,Unpaid,0.8303739048401142,3,False,27,12.20754781124006,Employed,False
805,21,F,Divorced,98.84349431237791,825.0635170430461,Engineering,4,Distance,Part-time,False,True,Exempt,3.9507534602690106,7,True,19,302.95697792097485,Employed,True
806,21,M,Married,94.24096857989727,882.3972009525004,Arts,1,Distance,Part-time,True,True,Paid,1.297440667839052,0,True,16,322.47650421912215,Student,True
807,23,F,Divorced,98.8734047895058,870.0842521753859,Business,3,Distance,Part-time,False,True,Unpaid,0.8879297394273618,8,False,7,62.30643960654947,Employed,True
808,20,Other,Married,90.94897471973732,889.0888848096126,Engineering,2,Distance,Full-time,True,False,Unpaid,3.4773741442978747,3,True,49,321.75238722216284,Unemployed,True
809,22,Other,Single,95.34169791494882,826.2818483316391,Engineering,3,Block,Full-time,True,True,Paid,0.6366311145236536,1,True,4,116.58554597875181,Employed,True
810,19,F,Divorced,85.37836403190694,889.0696574390712,Business,1,Block,Part-time,True,True,Unpaid,1.65454784997254,3,True,16,142.35956599774636,Student,True
811,22,F,Single,88.59691572257883,883.9522376888193,Arts,4,Distance,Part-time,False,True,Paid,1.420487676839966,1,True,27,218.48916085020477,Employed,True
812,22,F,Divorced,99.37824331059001,826.3398277863729,Arts,4,Distance,Part-time,True,False,Paid,3.9752041467563277,1,True,11,311.0572870078824,Employed,False
813,22,F,Single,87.55398689365579,839.4659368813353,Arts,3,Distance,Full-time,True,False,Exempt,1.3887262545546069,0,False,27,40.503070833292966,Student,False
814,21,F,Single,83.49109159367055,813.4189097513282,Science,2,Distance,Part-time,False,True,Paid,0.5265950129419186,5,False,21,233.0661192036927,Employed,False
815,22,Other,Married,98.22524453190314,879.6114826388945,Science,1,Block,Full-time,False,True,Paid,1.9326383017748414,0,False,16,252.38081367018157,Student,False
816,24,F,Divorced,89.6694961913785,823.2216484054966,Engineering,1,Block,Part-time,True,False,Exempt,3.3837705861997778,0,False,42,282.6512377332638,Unemployed,False
817,23,F,Single,82.58307779514466,859.2973528450152,Business,2,Block,Full-time,True,False,Paid,1.3135899884674473,8,True,32,362.2318643236607,Unemployed,False
818,20,F,Married,84.9736127415426,876.1235451553449,Science,1,Distance,Part-time,True,False,Unpaid,1.2415792095176812,5,True,2,406.24266823377,Student,False
819,21,Other,Married,86.11350182132621,848.2811632584061,Business,3,Block,Part-time,False,True,Exempt,0.6291711934103086,8,True,43,420.13418072191433,Employed,True
820,20,Other,Divorced,83.46393014618612,831.8061495691113,Engineering,4,Block,Full-time,False,True,Paid,3.0506089011191326,6,False,5,327.12558444677103,Employed,True
821,18,Other,Married,89.74530775784122,823.0738535180018,Science,1,Block,Part-time,False,True,Exempt,1.115102714481465,3,False,47,392.9188760383291,Employed,False
822,23,Other,Single,82.86202992098596,868.01393093841,Arts,1,Block,Full-time,True,True,Paid,3.247203913062986,9,True,5,26.482837622070765,Unemployed,False
823,24,M,Single,95.88425464694518,801.1684378951046,Science,2,Distance,Full-time,False,False,Unpaid,0.059436536061876044,0,False,24,213.48944987006664,Unemployed,True
824,20,F,Married,81.4243421595477,834.3442190798938,Arts,2,Distance,Part-time,False,True,Unpaid,3.608801861513658,7,True,40,420.00003062497007,Unemployed,False
825,19,F,Single,99.12051584082286,803.7725945133063,Business,3,Distance,Part-time,True,True,Paid,0.2906054270886389,1,True,30,463.752043513107,Employed,True
826,19,M,Single,94.2816567932524,867.6808191849042,Business,1,Distance,Full-time,True,True,Unpaid,2.0222715046376014,5,False,3,438.28835604067405,Student,False
827,23,F,Divorced,99.62143219053526,895.1185518258523,Business,3,Block,Part-time,True,True,Exempt,2.2213713313265027,8,False,46,54.0115483790366,Student,False
828,18,F,Married,84.5740459685048,879.964209528896,Engineering,1,Block,Full-time,False,False,Exempt,1.057108892452022,2,False,36,465.2162965291977,Unemployed,False
829,19,Other,Divorced,80.67517089216642,832.6279825995414,Arts,3,Distance,Full-time,True,True,Exempt,3.03855516521395,3,True,41,242.28207418251824,Student,False
830,18,M,Divorced,80.67543233231503,841.5046515239906,Engineering,3,Distance,Part-time,True,False,Unpaid,2.9205458236194963,0,True,47,489.5669925468483,Student,True
831,18,F,Divorced,97.76356347771369,842.9331550584553,Arts,1,Distance,Part-time,True,True,Exempt,2.766536869557762,7,True,48,106.73625725208763,Employed,False
832,21,F,Married,80.14822362913583,827.9399819543164,Arts,1,Block,Full-time,False,True,Exempt,2.651660300941602,0,False,28,305.32564332540915,Student,False
833,20,M,Married,96.64115038598126,817.1036145111789,Engineering,4,Block,Full-time,False,False,Paid,1.5558579594030664,9,True,9,13.042250499585183,Employed,True
834,20,Other,Single,85.79623352895558,889.1120594167088,Arts,2,Block,Full-time,False,False,Unpaid,1.461156343675063,7,False,25,81.16227917233054,Employed,True
835,24,Other,Married,98.18097397273749,818.2740342803405,Arts,3,Distance,Full-time,True,True,Unpaid,0.7528884644940099,8,True,38,43.11722981134075,Unemployed,False
836,23,M,Married,90.63432863723692,876.8409478287176,Arts,1,Block,Part-time,True,False,Paid,3.4379692276592073,7,True,32,118.20619918638114,Student,True
837,21,M,Divorced,94.13826427852021,809.8445954769512,Engineering,3,Block,Part-time,True,True,Paid,2.1166558647830556,5,True,18,123.38090143613445,Student,False
838,22,M,Single,90.16863841785089,861.4240718175188,Business,2,Block,Part-time,False,True,Unpaid,1.1086211328969817,7,True,20,450.7525774520836,Employed,True
839,18,M,Married,99.74494778611893,855.2354107703874,Engineering,2,Block,Part-time,True,True,Paid,1.4197554706086373,3,True,25,320.29972554426274,Student,True
840,19,Other,Divorced,81.56888074378818,841.9821597022045,Engineering,4,Block,Full-time,False,False,Paid,3.5170662689620755,8,True,11,391.4786405977036,Employed,True
841,19,F,Married,89.4636869774682,831.3870781343888,Arts,3,Distance,Full-time,True,False,Paid,0.7687850331600647,1,False,10,168.3180627049718,Unemployed,False
842,24,Other,Single,92.4075442026514,892.8925485962967,Science,2,Block,Full-time,False,False,Exempt,1.712357185787368,3,True,43,208.24270534459566,Unemployed,True
843,23,F,Single,81.04955263372054,859.5911218256874,Science,1,Distance,Full-time,False,True,Exempt,1.5255421181703461,4,False,8,58.40847420711742,Employed,True
844,18,M,Single,89.29463741751393,865.8930783064611,Science,3,Distance,Full-time,True,True,Paid,0.2688501071565548,2,True,38,410.7041508815552,Student,False
845,24,F,Single,97.87249524928929,801.6693184317015,Science,2,Distance,Full-time,True,False,Paid,0.8986050042968801,2,False,15,105.06693445528003,Student,False
846,20,M,Single,80.72578987876936,806.1115576597032,Arts,1,Distance,Full-time,False,True,Unpaid,2.850143053370226,1,False,40,122.7731132830014,Employed,True
847,20,Other,Married,91.41673361007987,828.3467439795639,Business,1,Distance,Full-time,False,False,Paid,3.679129049475628,4,True,2,46.18321656709939,Student,False
848,22,M,Married,83.62698280771207,879.9196773288465,Engineering,3,Distance,Part-time,True,False,Unpaid,0.5809093159871965,2,False,20,126.05268580068024,Student,True
849,18,F,Married,80.23240070171158,848.9580487158067,Science,4,Distance,Full-time,True,False,Paid,1.826134228191734,8,False,15,263.69693300327526,Unemployed,False
850,19,F,Married,87.21366094132179,869.309781368232,Arts,4,Distance,Full-time,False,True,Exempt,2.5739841436521913,6,True,14,176.8998824067589,Unemployed,False
851,22,Other,Divorced,85.8202391822057,804.8546573519862,Engineering,2,Block,Part-time,True,False,Exempt,3.040071642429276,2,False,31,452.71690728007167,Student,True
852,20,F,Married,84.78682119082308,880.3322560253149,Business,3,Block,Full-time,True,True,Exempt,1.7001470341956288,7,False,28,260.33685631536946,Unemployed,False
853,21,M,Divorced,81.79467231707169,861.031921425672,Science,2,Distance,Part-time,False,True,Unpaid,1.9464017271703487,2,True,14,55.443076942001625,Student,False
854,21,M,Divorced,80.01540668840279,890.293844305143,Science,2,Distance,Part-time,True,False,Unpaid,2.5745119084693857,2,True,43,462.533848914187,Unemployed,True
855,21,M,Married,85.40946363559229,803.8502243936642,Arts,2,Distance,Full-time,False,True,Unpaid,0.8838582919654439,2,True,22,184.58868752053152,Employed,True
856,23,F,Divorced,82.83781746815615,846.0438130659834,Engineering,1,Distance,Full-time,False,False,Unpaid,0.206377430846723,3,True,24,292.8496414496128,Student,True
857,20,Other,Divorced,96.99910054067733,830.9703658258722,Arts,1,Distance,Part-time,False,True,Paid,2.8382927056174245,7,False,5,144.3662982965036,Unemployed,True
858,23,F,Single,94.47083723438176,834.6344849065556,Engineering,1,Distance,Part-time,True,False,Paid,3.9059900846901097,5,False,31,344.5890601298595,Employed,True
859,22,M,Divorced,80.76528171513962,899.0029197231146,Arts,1,Block,Part-time,False,True,Paid,2.2039467937955446,2,True,42,407.6195961563345,Employed,False
860,22,M,Single,89.18200556822309,879.6174522961501,Arts,4,Distance,Full-time,True,True,Unpaid,3.8654415730473795,6,False,6,138.68938222625155,Employed,True
861,19,M,Divorced,86.93891716083556,831.8502600430721,Business,4,Distance,Full-time,True,False,Exempt,2.303544445416932,5,False,16,400.1283943746743,Employed,False
862,19,M,Married,87.57822051720166,831.9543324260901,Engineering,2,Distance,Part-time,True,True,Unpaid,3.4674463753710483,1,True,18,295.51033981812475,Employed,False
863,18,Other,Single,84.2317242481195,810.2785243309127,Business,2,Block,Part-time,False,True,Exempt,2.1089815918146044,2,False,43,148.65218431468026,Unemployed,True
864,23,F,Divorced,90.93810790771629,841.4876594148068,Engineering,1,Distance,Full-time,True,False,Paid,3.9830039566319906,1,False,38,259.22073890327067,Student,False
865,19,F,Married,85.49052444467941,842.4392296401456,Business,3,Distance,Part-time,False,True,Paid,1.624803679032722,3,True,30,166.6506167475701,Unemployed,True
866,20,M,Single,84.87343583234788,895.3444069083878,Science,4,Block,Full-time,True,True,Paid,1.3684237633638934,9,True,20,209.3553579201044,Student,False
867,18,F,Divorced,97.16511191899706,857.0049079163194,Engineering,2,Block,Full-time,False,False,Paid,0.7145071605728899,0,True,41,49.54121933325833,Student,False
868,20,F,Married,93.06222686376735,855.8931618218003,Science,1,Distance,Part-time,False,True,Paid,3.8327719118414363,6,True,4,27.057207335772326,Student,True
869,20,Other,Single,94.49885839696253,850.649156351769,Business,1,Distance,Full-time,True,True,Paid,1.905364653259669,2,False,12,253.82459931968106,Employed,False
870,18,F,Divorced,95.62344111495824,830.8545455265223,Business,2,Distance,Full-time,False,True,Unpaid,3.7592069017167984,0,False,36,419.27134594246604,Student,False
871,22,F,Single,81.51093319480326,870.1428075992677,Arts,2,Distance,Part-time,False,False,Unpaid,2.1962988862708865,6,True,12,50.285720561010216,Unemployed,True
872,19,Other,Single,89.95117229008089,833.3680223211786,Engineering,1,Block,Full-time,False,True,Unpaid,1.9034198627730534,7,False,13,11.715384477445523,Student,True
873,22,F,Divorced,90.16468656353891,877.580242641153,Business,3,Distance,Full-time,True,False,Paid,0.7780445303432493,8,False,48,7.681794571421985,Student,True
874,21,F,Single,97.5525299267414,825.984764302375,Science,4,Block,Full-time,False,False,Unpaid,2.867383432829225,5,False,20,124.55431070422718,Employed,True
875,21,F,Divorced,96.23513095455891,830.9321325739689,Science,4,Distance,Part-time,True,True,Paid,1.366272308879945,3,True,41,100.88845591069678,Student,False
876,23,Other,Divorced,82.11876390433129,885.8399431093316,Business,1,Distance,Part-time,False,True,Paid,0.7430736429610292,6,True,41,109.21196352895262,Employed,True
877,21,M,Divorced,81.85621753329545,839.985301893902,Arts,4,Block,Full-time,True,False,Exempt,3.498244441947531,0,True,41,383.8818241489344,Employed,True
878,23,F,Single,96.71742132746556,872.4239691661027,Science,3,Distance,Part-time,False,True,Paid,0.36819247936752264,5,True,11,412.6205283479278,Unemployed,True
879,20,Other,Married,96.74783779871112,844.5060778205146,Engineering,3,Block,Full-time,False,True,Unpaid,3.0963513511127307,1,False,0,83.04729386345628,Employed,True
880,22,M,Married,83.62493036119152,850.1393018589496,Business,2,Distance,Part-time,True,True,Exempt,3.428378203921157,5,True,2,480.9646442780117,Employed,True
881,19,Other,Married,98.93009066086353,887.7880903711057,Business,1,Distance,Full-time,False,False,Paid,2.042297859026478,9,False,32,294.7035475786901,Unemployed,True
882,20,Other,Divorced,92.99225251490569,845.9619870644311,Engineering,3,Distance,Full-time,False,True,Exempt,2.4951345680720975,3,True,20,31.0413173545121,Employed,True
883,22,Other,Single,97.79841433670491,894.2189135030718,Business,3,Distance,Part-time,False,True,Exempt,0.9758569589294819,9,False,5,66.4145240934863,Employed,True
884,19,Other,Divorced,83.7264388839454,818.7167637259386,Arts,3,Block,Full-time,True,False,Exempt,1.3821326758461345,6,True,43,444.8063323271084,Employed,False
885,20,Other,Married,88.74003698003136,816.6037696919527,Business,4,Block,Part-time,False,False,Paid,0.05876034325312496,2,True,37,336.45062989619555,Student,True
